geo,year,country,election_date,party_name,vote_share_percent,party_code,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,total_poverty,gdp_per_cap,consumer_prices,f_unemployment,m_unemployment,t_unemployment,dependency_ratio_15_64,debt_to_gdp,"Less than primary, primary and lower secondary education (levels 0-2)",Tertiary education (levels 5-8),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",migration_inflow,median_age,population_total,urban_population_pct,wealth_top10_share,rel_migration
BE,1973,Belgium,1971-11-07,Christian Social Party,10.379,21522,50.0,-22.222,12.698,4.762,1.587,0.0,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1973,Belgium,1971-11-07,Francophone Democratic Front of Francophones of Brussels,4.541,21912,90.0,3.413,0.853,1.536,0.0,0.341,6.997,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1973,Belgium,1971-11-07,Party of Liberty and Progress,9.478,21421,40.0,-3.099,4.545,6.198,3.926,0.413,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1973,Belgium,1971-11-07,Party of Liberty and Progress,5.663,21422,40.0,-3.099,4.545,6.198,3.926,0.413,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1973,Belgium,1971-11-07,Peoples’ Union,11.112,21913,90.0,-23.845,8.318,9.427,1.479,0.555,8.133,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1973,Belgium,1971-11-07,Walloon Rally,6.691,21911,90.0,-16.667,6.838,1.709,1.709,1.709,12.393,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Belgian Socialist Party,26.656,21320,30.0,-39.048,11.429,11.429,1.905,0.0,9.524,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Christian People’s Party,23.251,21521,50.0,-11.982,3.226,2.304,0.0,0.922,7.373,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Christian Social Party,9.094,21522,50.0,-5.263,0.0,0.0,0.0,1.053,2.105,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Francophone Democratic Front of Francophones of Brussels,3.81,21912,90.0,-11.737,6.228,3.593,0.12,0.0,9.82,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Liberal Democratic and Pluralist Party,1.27,21424,40.0,7.317,4.878,4.878,7.317,0.0,7.317,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Party of Liberty and Progress,9.595,21421,40.0,20.37,0.463,8.796,6.944,0.926,1.389,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Party of Liberty and Progress,5.596,21422,40.0,1.863,9.317,3.106,6.832,0.0,3.727,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Peoples’ Union,10.198,21913,90.0,-18.602,6.464,9.499,0.66,0.264,8.179,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1974,Belgium,1974-03-10,Walloon Rally,5.857,21911,90.0,-9.165,5.237,15.057,0.0,0.0,3.601,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Belgian Socialist Party,26.656,21320,30.0,-39.048,11.429,11.429,1.905,0.0,9.524,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Christian People’s Party,23.251,21521,50.0,-11.982,3.226,2.304,0.0,0.922,7.373,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Christian Social Party,9.094,21522,50.0,-5.263,0.0,0.0,0.0,1.053,2.105,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Francophone Democratic Front of Francophones of Brussels,3.81,21912,90.0,-11.737,6.228,3.593,0.12,0.0,9.82,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Liberal Democratic and Pluralist Party,1.27,21424,40.0,7.317,4.878,4.878,7.317,0.0,7.317,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Party of Liberty and Progress,9.595,21421,40.0,20.37,0.463,8.796,6.944,0.926,1.389,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Party of Liberty and Progress,5.596,21422,40.0,1.863,9.317,3.106,6.832,0.0,3.727,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Peoples’ Union,10.198,21913,90.0,-18.602,6.464,9.499,0.66,0.264,8.179,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1975,Belgium,1974-03-10,Walloon Rally,5.857,21911,90.0,-9.165,5.237,15.057,0.0,0.0,3.601,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Belgian Socialist Party,26.656,21320,30.0,-39.048,11.429,11.429,1.905,0.0,9.524,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Christian People’s Party,23.251,21521,50.0,-11.982,3.226,2.304,0.0,0.922,7.373,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Christian Social Party,9.094,21522,50.0,-5.263,0.0,0.0,0.0,1.053,2.105,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Francophone Democratic Front of Francophones of Brussels,3.81,21912,90.0,-11.737,6.228,3.593,0.12,0.0,9.82,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Liberal Democratic and Pluralist Party,1.27,21424,40.0,7.317,4.878,4.878,7.317,0.0,7.317,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Party of Liberty and Progress,9.595,21421,40.0,20.37,0.463,8.796,6.944,0.926,1.389,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Party of Liberty and Progress,5.596,21422,40.0,1.863,9.317,3.106,6.832,0.0,3.727,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Peoples’ Union,10.198,21913,90.0,-18.602,6.464,9.499,0.66,0.264,8.179,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1976,Belgium,1974-03-10,Walloon Rally,5.857,21911,90.0,-9.165,5.237,15.057,0.0,0.0,3.601,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Belgian Socialist Party,27.035,21320,30.0,-26.073,8.798,12.661,0.0,0.644,8.691,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Christian People’s Party,26.192,21521,50.0,-4.836,5.416,5.803,2.901,0.58,1.354,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Christian Social Party,9.752,21522,50.0,-7.429,1.143,8.571,1.143,0.0,1.143,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Francophone Democratic Front of Francophones of Brussels,4.257,21912,90.0,-0.68,2.608,4.195,1.927,0.0,3.741,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Liberal Party,1.131,21424,40.0,12.844,0.0,3.67,16.514,2.752,10.092,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Party of Liberty and Progress,8.538,21421,40.0,14.405,0.626,3.967,13.987,0.626,3.34,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Party of Walloon Reform and Liberty,5.895,21422,40.0,-2.882,11.527,3.746,11.239,1.729,5.187,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Peoples’ Union,10.04,21913,90.0,-6.364,4.545,6.818,4.545,1.364,2.273,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1977,Belgium,1977-04-17,Walloon Rally,2.959,21911,90.0,-9.524,3.333,0.952,0.0,0.0,8.095,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Christian People’s Party,26.134,21521,50.0,1.303,2.443,8.632,3.909,0.0,9.121,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Christian Social Party,10.131,21522,50.0,5.102,0.0,8.309,3.353,3.061,5.248,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Flemish Bloc,1.371,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Flemish Socialist Party,12.37,21321,30.0,-29.461,13.278,14.523,2.905,1.66,4.703,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Francophone Democratic Front of Francophones of Brussels,4.25,21912,90.0,-0.987,3.244,4.372,0.282,0.705,1.834,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Francophone Socialist Party,13.011,21322,30.0,0.512,4.866,11.14,3.969,0.0,2.433,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Liberal Party,0.762,21424,40.0,1.852,0.0,5.556,1.852,1.852,7.407,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Party of Liberty and Progress,10.347,21421,40.0,26.182,0.727,5.091,25.455,0.0,6.909,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Party of Walloon Reform and Liberty,5.204,21422,40.0,3.29,1.717,5.15,6.724,2.432,7.296,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Peoples’ Union,7.019,21913,90.0,15.122,0.0,3.902,9.268,0.0,3.415,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1978,Belgium,1978-12-17,Walloon Rally,2.866,21911,90.0,-7.906,5.25,3.732,1.139,1.645,0.569,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Christian People’s Party,26.134,21521,50.0,1.303,2.443,8.632,3.909,0.0,9.121,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Christian Social Party,10.131,21522,50.0,5.102,0.0,8.309,3.353,3.061,5.248,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Flemish Bloc,1.371,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Flemish Socialist Party,12.37,21321,30.0,-29.461,13.278,14.523,2.905,1.66,4.703,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Francophone Democratic Front of Francophones of Brussels,4.25,21912,90.0,-0.987,3.244,4.372,0.282,0.705,1.834,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Francophone Socialist Party,13.011,21322,30.0,0.512,4.866,11.14,3.969,0.0,2.433,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Liberal Party,0.762,21424,40.0,1.852,0.0,5.556,1.852,1.852,7.407,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Party of Liberty and Progress,10.347,21421,40.0,26.182,0.727,5.091,25.455,0.0,6.909,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Party of Walloon Reform and Liberty,5.204,21422,40.0,3.29,1.717,5.15,6.724,2.432,7.296,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Peoples’ Union,7.019,21913,90.0,15.122,0.0,3.902,9.268,0.0,3.415,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1979,Belgium,1978-12-17,Walloon Rally,2.866,21911,90.0,-7.906,5.25,3.732,1.139,1.645,0.569,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Christian People’s Party,26.134,21521,50.0,1.303,2.443,8.632,3.909,0.0,9.121,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Christian Social Party,10.131,21522,50.0,5.102,0.0,8.309,3.353,3.061,5.248,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Flemish Bloc,1.371,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Flemish Socialist Party,12.37,21321,30.0,-29.461,13.278,14.523,2.905,1.66,4.703,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Francophone Democratic Front of Francophones of Brussels,4.25,21912,90.0,-0.987,3.244,4.372,0.282,0.705,1.834,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Francophone Socialist Party,13.011,21322,30.0,0.512,4.866,11.14,3.969,0.0,2.433,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Liberal Party,0.762,21424,40.0,1.852,0.0,5.556,1.852,1.852,7.407,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Party of Liberty and Progress,10.347,21421,40.0,26.182,0.727,5.091,25.455,0.0,6.909,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Party of Walloon Reform and Liberty,5.204,21422,40.0,3.29,1.717,5.15,6.724,2.432,7.296,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Peoples’ Union,7.019,21913,90.0,15.122,0.0,3.902,9.268,0.0,3.415,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1980,Belgium,1978-12-17,Walloon Rally,2.866,21911,90.0,-7.906,5.25,3.732,1.139,1.645,0.569,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Christian People’s Party,19.339,21521,50.0,1.544,2.058,4.545,3.345,1.458,2.316,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Christian Social Party,7.149,21522,50.0,8.543,2.68,3.015,4.104,1.256,1.926,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Ecologists,2.54,21111,10.0,-1.517,0.813,8.667,1.571,2.709,2.979,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Flemish Bloc,1.102,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Flemish Socialist Party,12.359,21321,30.0,-23.362,8.262,12.607,1.068,2.92,5.698,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Francophone Democratic Front of Francophones of Brussels,2.5,21912,90.0,-10.531,3.425,10.873,3.51,1.113,0.942,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Francophone Socialist Party,12.698,21322,30.0,-19.862,9.212,11.874,3.781,1.384,1.97,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Liberal Reformation Party,8.569,21422,40.0,25.275,1.758,0.879,15.824,1.319,3.956,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Live Differently,2.299,21112,10.0,-3.922,2.521,6.162,2.241,1.961,3.081,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Party of Liberty and Progress,12.895,21421,40.0,36.364,1.515,1.01,19.697,0.0,1.01,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Peoples’ Union,9.767,21913,90.0,2.488,1.493,8.955,1.493,0.0,5.97,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1981,Belgium,1981-11-08,Walloon Rally,1.711,21911,90.0,-12.102,9.959,8.743,4.053,0.811,2.664,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Christian People’s Party,19.339,21521,50.0,1.544,2.058,4.545,3.345,1.458,2.316,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Christian Social Party,7.149,21522,50.0,8.543,2.68,3.015,4.104,1.256,1.926,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Ecologists,2.54,21111,10.0,-1.517,0.813,8.667,1.571,2.709,2.979,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Flemish Bloc,1.102,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Flemish Socialist Party,12.359,21321,30.0,-23.362,8.262,12.607,1.068,2.92,5.698,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Francophone Democratic Front of Francophones of Brussels,2.5,21912,90.0,-10.531,3.425,10.873,3.51,1.113,0.942,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Francophone Socialist Party,12.698,21322,30.0,-19.862,9.212,11.874,3.781,1.384,1.97,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Liberal Reformation Party,8.569,21422,40.0,25.275,1.758,0.879,15.824,1.319,3.956,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Live Differently,2.299,21112,10.0,-3.922,2.521,6.162,2.241,1.961,3.081,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Party of Liberty and Progress,12.895,21421,40.0,36.364,1.515,1.01,19.697,0.0,1.01,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Peoples’ Union,9.767,21913,90.0,2.488,1.493,8.955,1.493,0.0,5.97,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1982,Belgium,1981-11-08,Walloon Rally,1.711,21911,90.0,-12.102,9.959,8.743,4.053,0.811,2.664,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Christian People’s Party,19.339,21521,50.0,1.544,2.058,4.545,3.345,1.458,2.316,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Christian Social Party,7.149,21522,50.0,8.543,2.68,3.015,4.104,1.256,1.926,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Ecologists,2.54,21111,10.0,-1.517,0.813,8.667,1.571,2.709,2.979,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Flemish Bloc,1.102,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Flemish Socialist Party,12.359,21321,30.0,-23.362,8.262,12.607,1.068,2.92,5.698,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Francophone Democratic Front of Francophones of Brussels,2.5,21912,90.0,-10.531,3.425,10.873,3.51,1.113,0.942,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Francophone Socialist Party,12.698,21322,30.0,-19.862,9.212,11.874,3.781,1.384,1.97,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Liberal Reformation Party,8.569,21422,40.0,25.275,1.758,0.879,15.824,1.319,3.956,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Live Differently,2.299,21112,10.0,-3.922,2.521,6.162,2.241,1.961,3.081,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Party of Liberty and Progress,12.895,21421,40.0,36.364,1.515,1.01,19.697,0.0,1.01,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Peoples’ Union,9.767,21913,90.0,2.488,1.493,8.955,1.493,0.0,5.97,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1983,Belgium,1981-11-08,Walloon Rally,1.711,21911,90.0,-12.102,9.959,8.743,4.053,0.811,2.664,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Christian People’s Party,19.339,21521,50.0,1.544,2.058,4.545,3.345,1.458,2.316,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Christian Social Party,7.149,21522,50.0,8.543,2.68,3.015,4.104,1.256,1.926,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Ecologists,2.54,21111,10.0,-1.517,0.813,8.667,1.571,2.709,2.979,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Flemish Bloc,1.102,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Flemish Socialist Party,12.359,21321,30.0,-23.362,8.262,12.607,1.068,2.92,5.698,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Francophone Democratic Front of Francophones of Brussels,2.5,21912,90.0,-10.531,3.425,10.873,3.51,1.113,0.942,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Francophone Socialist Party,12.698,21322,30.0,-19.862,9.212,11.874,3.781,1.384,1.97,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Liberal Reformation Party,8.569,21422,40.0,25.275,1.758,0.879,15.824,1.319,3.956,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Live Differently,2.299,21112,10.0,-3.922,2.521,6.162,2.241,1.961,3.081,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Party of Liberty and Progress,12.895,21421,40.0,36.364,1.515,1.01,19.697,0.0,1.01,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Peoples’ Union,9.767,21913,90.0,2.488,1.493,8.955,1.493,0.0,5.97,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1984,Belgium,1981-11-08,Walloon Rally,1.711,21911,90.0,-12.102,9.959,8.743,4.053,0.811,2.664,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Christian People’s Party,21.293,21521,50.0,14.795,0.0,2.055,4.11,0.274,7.26,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Christian Social Party,7.952,21522,50.0,13.616,2.679,4.688,11.83,1.339,5.357,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Ecologists,2.514,21111,10.0,-1.517,0.813,8.667,1.571,2.709,2.979,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Flemish Bloc,1.408,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Flemish Socialist Party,14.548,21321,30.0,-19.155,7.139,12.921,1.81,1.76,2.564,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Francophone Democratic Front of Francophones,1.193,21912,90.0,-3.852,0.308,4.622,1.849,0.924,1.387,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Francophone Socialist Party,13.761,21322,30.0,-14.522,3.439,7.006,0.127,2.038,0.764,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Liberal Reformation Party,10.214,21422,40.0,25.151,0.775,2.929,11.37,0.603,2.498,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Live Differently,3.739,21112,10.0,-3.922,2.521,6.162,2.241,1.961,3.081,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Party of Liberty and Progress,10.748,21421,40.0,15.922,1.117,3.492,11.453,1.536,6.564,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
BE,1985,Belgium,1985-10-13,Peoples’ Union,7.878,21913,90.0,14.545,0.0,0.0,0.606,3.636,0.606,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
BE,1986,Belgium,1985-10-13,Christian People’s Party,21.293,21521,50.0,14.795,0.0,2.055,4.11,0.274,7.26,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1986,Belgium,1985-10-13,Christian Social Party,7.952,21522,50.0,13.616,2.679,4.688,11.83,1.339,5.357,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
BE,1986,Belgium,1985-10-13,Ecologists,2.514,21111,10.0,-1.517,0.813,8.667,1.571,2.709,2.979,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
BE,1986,Belgium,1985-10-13,Flemish Bloc,1.408,21914,70.0,-2.915,1.749,6.997,3.79,1.166,2.915,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
BE,1986,Belgium,1985-10-13,Flemish Socialist Party,14.548,21321,30.0,-19.155,7.139,12.921,1.81,1.76,2.564,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
