STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,citizen,Country of citizenship,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2003,,12.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2004,,12.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2005,,10.0,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2006,,6.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2007,,5.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2008,,7.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2009,,14.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2010,,16.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2011,,13.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2012,,14.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2013,,11.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2014,,9.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2015,,8.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2016,,8.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2017,,7.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2018,,6.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2019,,5.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2020,,7.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2021,,6.6,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2022,,5.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2023,,5.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2024,,5.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2011,,20.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2012,,20.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2013,,18.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2014,,18.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2015,,17.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2016,,17.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2017,,17.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2018,,15.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2019,,15.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2020,,18.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2006,,37.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2007,,35.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2008,,34.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2009,,32.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2010,,32.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2011,,30.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2012,,30.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2013,,29.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2014,,28.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2015,,25.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2016,,22.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2017,,21.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2018,,19.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2019,,18.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2020,,15.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2021,,13.7,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2022,,12.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2023,,11.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2024,,11.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2000,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2001,,8.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2002,,8.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2003,,9.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2004,,8.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2005,,8.4,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2006,,8.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2007,,7.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2008,,6.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2009,,7.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2010,,7.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2011,,7.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2012,,7.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2013,,6.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2014,,5.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2015,,5.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2016,,5.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2017,,4.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2018,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2019,,4.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2020,,5.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2021,,3.6,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2022,,3.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2023,,3.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2024,,3.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1995,,8.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1996,,8.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1997,,7.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1998,,5.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1999,,4.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2000,,3.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2001,,2.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2002,,2.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2003,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2004,,5.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2005,,6.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2006,,6.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2007,,5.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2008,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2009,,4.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2010,,5.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2011,,5.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2012,,6.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2013,,7.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2014,,7.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2015,,7.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2016,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2017,,5.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2018,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2019,,3.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2020,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2021,,4.5,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2022,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2023,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2024,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1995,,6.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1996,,5.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1997,,5.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1998,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1999,,3.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2000,,3.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2001,,3.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2002,,4.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2003,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2004,,3.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2005,,4.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2006,,3.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2007,,2.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2008,,2.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2009,,2.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2010,,2.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2011,,3.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2012,,2.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2013,,3.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2014,,3.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2015,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2016,,3.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2017,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2018,,3.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2019,,3.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2020,,4.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2021,,4.2,,b,break in time series,,
